NUMERO_INCIDENTE;CODIGO_CRIME;CODIGO_GRUPO_CRIME;DESCRICAO_CRIME;DISTRITO;AREA_REPORTADA;TEVE_TIRO;DATA_OCORRENCIA;ANO;MES;DIA_DA_SEMANA;HORA;ALTO_RISCO
I182027781;522;Residential Burglary;BURGLARY - RESIDENTIAL - NO FORCE;B2;586;0;14/04/18 00:29;2018;4;Saturday;0;0
I182027773;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;280;0;13/04/18 23:31;2018;4;Friday;23;1
I182027767;3801;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER;B2;330;0;13/04/18 22:44;2018;4;Friday;22;0
I182027750;1402;Vandalism;VANDALISM;B2;281;0;13/04/18 21:39;2018;4;Friday;21;0
I182027750;2007;Restraining Order Violations;VIOL. OF RESTRAINING ORDER W NO ARREST;B2;281;0;13/04/18 21:39;2018;4;Friday;21;0
I182027718;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;276;0;13/04/18 19:04;2018;4;Friday;19;0
I182027707;3114;Investigate Property;INVESTIGATE PROPERTY;B2;282;0;13/04/18 18:51;2018;4;Friday;18;0
I182027703;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;901;0;13/04/18 18:00;2018;4;Friday;18;0
I182027691;3109;Police Service Incidents;SERVICE TO OTHER PD INSIDE OF MA.;B2;238;0;13/04/18 17:02;2018;4;Friday;17;0
I182027685;1874;Drug Violation;DRUGS - OTHER;B2;0;0;13/04/18 16:10;2018;4;Friday;16;0
I182027685;3125;Warrant Arrests;WARRANT ARREST;B2;0;0;13/04/18 16:10;2018;4;Friday;16;0
I182027673;1001;Counterfeiting;FORGERY / COUNTERFEITING;B2;288;0;13/04/18 16:13;2018;4;Friday;16;0
I182027667;1841;Drug Violation;DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP;B2;282;0;13/04/18 16:36;2018;4;Friday;16;0
I182027665;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;238;0;12/04/18 09:30;2018;4;Thursday;9;0
I182027655;3301;Verbal Disputes;VERBAL DISPUTE;B2;264;0;13/04/18 15:45;2018;4;Friday;15;0
I182027652;619;Larceny;LARCENY ALL OTHERS;B2;183;0;13/04/18 00:00;2018;4;Friday;0;0
I182027644;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;0;0;13/04/18 15:16;2018;4;Friday;15;0
I182027638;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;288;0;13/04/18 09:20;2018;4;Friday;9;0
I182027630;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;319;0;13/04/18 13:40;2018;4;Friday;13;0
I182027616;520;Residential Burglary;BURGLARY - RESIDENTIAL - FORCE;B2;300;0;13/04/18 13:23;2018;4;Friday;13;0
I182027616;522;Residential Burglary;BURGLARY - RESIDENTIAL - NO FORCE;B2;300;0;13/04/18 13:23;2018;4;Friday;13;0
I182027616;1402;Vandalism;VANDALISM;B2;300;0;13/04/18 13:23;2018;4;Friday;13;0
I182027599;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;0;0;13/04/18 12:58;2018;4;Friday;12;0
I182027598;617;Larceny;LARCENY THEFT FROM BUILDING;B2;178;0;01/03/18 08:00;2018;3;Thursday;8;0
I182027596;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;287;0;13/04/18 11:57;2018;4;Friday;11;0
I182027595;2610;Other;TRESPASSING;B2;288;0;13/04/18 12:20;2018;4;Friday;12;0
I182027593;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;282;0;13/04/18 11:41;2018;4;Friday;11;0
I182027592;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;280;0;13/04/18 12:40;2018;4;Friday;12;0
I182027590;2610;Other;TRESPASSING;B2;279;0;13/04/18 11:00;2018;4;Friday;11;0
I182027585;2610;Other;TRESPASSING;B2;291;0;02/04/18 13:30;2018;4;Monday;13;0
I182027574;3301;Verbal Disputes;VERBAL DISPUTE;B2;316;0;13/04/18 10:35;2018;4;Friday;10;0
I182027573;3125;Warrant Arrests;WARRANT ARREST;B2;566;0;26/04/18 20:30;2018;4;Thursday;20;0
I182027562;3114;Investigate Property;INVESTIGATE PROPERTY;B2;307;0;13/04/18 10:32;2018;4;Friday;10;0
I182027551;613;Larceny;LARCENY SHOPLIFTING;B2;593;0;13/04/18 09:27;2018;4;Friday;9;0
I182027548;3125;Warrant Arrests;WARRANT ARREST;B2;280;0;13/04/18 10:11;2018;4;Friday;10;0
I182027545;724;Auto Theft;AUTO THEFT;B2;318;0;13/04/18 10:15;2018;4;Friday;10;0
I182027543;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2;258;0;13/04/18 09:09;2018;4;Friday;9;0
I182027527;3109;Police Service Incidents;SERVICE TO OTHER PD INSIDE OF MA.;B2;179;0;13/04/18 08:58;2018;4;Friday;8;0
I182027523;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;320;0;13/04/18 07:35;2018;4;Friday;7;0
I182027520;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;258;0;11/04/18 08:30;2018;4;Wednesday;8;0
I182027520;1106;Confidence Games;FRAUD - CREDIT CARD / ATM FRAUD;B2;258;0;11/04/18 08:30;2018;4;Wednesday;8;0
I182027507;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;586;0;13/04/18 07:30;2018;4;Friday;7;0
I182027500;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;261;0;13/04/18 06:44;2018;4;Friday;6;0
I182027499;1402;Vandalism;VANDALISM;B2;329;0;12/04/18 23:30;2018;4;Thursday;23;0
I182027475;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;325;0;12/04/18 23:54;2018;4;Thursday;23;0
I182027474;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;279;0;12/04/18 23:19;2018;4;Thursday;23;0
I182027460;3301;Verbal Disputes;VERBAL DISPUTE;B2;311;0;12/04/18 22:56;2018;4;Thursday;22;0
I182027454;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;296;0;12/04/18 22:25;2018;4;Thursday;22;1
I182027447;3114;Investigate Property;INVESTIGATE PROPERTY;B2;312;0;12/04/18 21:53;2018;4;Thursday;21;0
I182027432;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;280;0;11/04/18 18:08;2018;4;Wednesday;18;0
I182027431;3301;Verbal Disputes;VERBAL DISPUTE;B2;326;0;12/04/18 20:04;2018;4;Thursday;20;0
I182027430;613;Larceny;LARCENY SHOPLIFTING;B2;238;0;12/04/18 19:27;2018;4;Thursday;19;0
I182027414;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;280;0;12/04/18 20:08;2018;4;Thursday;20;1
I182027408;1843;Drug Violation;DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP;B2;282;0;12/04/18 19:37;2018;4;Thursday;19;0
I182027407;3114;Investigate Property;INVESTIGATE PROPERTY;B2;282;0;12/04/18 19:37;2018;4;Thursday;19;0
I182027406;3114;Investigate Property;INVESTIGATE PROPERTY;B2;282;0;12/04/18 19:37;2018;4;Thursday;19;0
I182027399;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;280;0;12/04/18 16:50;2018;4;Thursday;16;0
I182027390;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;309;0;12/04/18 15:52;2018;4;Thursday;15;0
I182027379;301;Robbery;ROBBERY - STREET;B2;329;0;12/04/18 19:54;2018;4;Thursday;19;1
I182027379;3125;Warrant Arrests;WARRANT ARREST;B2;329;0;12/04/18 19:54;2018;4;Thursday;19;0
I182027379;3130;Search Warrants;SEARCH WARRANT;B2;329;0;12/04/18 19:54;2018;4;Thursday;19;0
I182027379;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;329;0;12/04/18 19:54;2018;4;Thursday;19;0
I182027370;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;304;0;12/04/18 10:30;2018;4;Thursday;10;0
I182027367;2647;Other;THREATS TO DO BODILY HARM;B2;296;0;12/04/18 17:22;2018;4;Thursday;17;0
I182027330;3208;Property Lost;PROPERTY - MISSING;B2;319;0;10/04/18 20:00;2018;4;Tuesday;20;0
I182027328;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;606;0;12/04/18 14:54;2018;4;Thursday;14;0
I182027315;3501;Missing Person Reported;MISSING PERSON;B2;316;0;30/03/18 07:00;2018;3;Friday;7;0
I182027312;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;332;0;11/04/18 15:30;2018;4;Wednesday;15;0
I182027304;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;276;0;12/04/18 13:21;2018;4;Thursday;13;0
I182027300;724;Auto Theft;AUTO THEFT;B2;613;0;12/04/18 10:30;2018;4;Thursday;10;0
I182027295;1402;Vandalism;VANDALISM;B2;311;0;12/04/18 13:08;2018;4;Thursday;13;0
I182027295;3301;Verbal Disputes;VERBAL DISPUTE;B2;311;0;12/04/18 13:08;2018;4;Thursday;13;0
I182027264;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;181;0;11/04/18 22:00;2018;4;Wednesday;22;0
I182027262;3410;Towed;TOWED MOTOR VEHICLE;B2;239;0;12/04/18 10:38;2018;4;Thursday;10;0
I182027260;2647;Other;THREATS TO DO BODILY HARM;B2;239;0;12/04/18 11:12;2018;4;Thursday;11;0
I182027259;613;Larceny;LARCENY SHOPLIFTING;B2;329;0;12/04/18 11:04;2018;4;Thursday;11;0
I182027259;3125;Warrant Arrests;WARRANT ARREST;B2;329;0;12/04/18 11:04;2018;4;Thursday;11;0
I182027256;2629;Harassment;HARASSMENT;B2;605;0;01/04/18 11:38;2018;4;Sunday;11;0
I182027247;617;Larceny;LARCENY THEFT FROM BUILDING;B2;316;0;12/04/18 11:20;2018;4;Thursday;11;0
I182027239;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;308;0;12/04/18 09:58;2018;4;Thursday;9;0
I182027234;3201;Property Lost;PROPERTY - LOST;B2;612;0;11/04/18 07:35;2018;4;Wednesday;7;0
I182027214;3301;Verbal Disputes;VERBAL DISPUTE;B2;315;0;12/04/18 08:13;2018;4;Thursday;8;0
I182027210;2629;Harassment;HARASSMENT;B2;324;0;12/04/18 07:37;2018;4;Thursday;7;0
I182027197;3301;Verbal Disputes;VERBAL DISPUTE;B2;311;0;12/04/18 05:15;2018;4;Thursday;5;0
I182027191;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;316;0;12/04/18 03:03;2018;4;Thursday;3;0
I182027189;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;291;0;12/04/18 02:07;2018;4;Thursday;2;1
I182027189;3130;Search Warrants;SEARCH WARRANT;B2;291;0;12/04/18 02:07;2018;4;Thursday;2;0
I182027189;619;Larceny;LARCENY ALL OTHERS;B2;291;0;12/04/18 02:07;2018;4;Thursday;2;0
I182027189;2010;HOME INVASION;HOME INVASION;B2;291;0;12/04/18 02:07;2018;4;Thursday;2;0
I182027189;3125;Warrant Arrests;WARRANT ARREST;B2;291;0;12/04/18 02:07;2018;4;Thursday;2;0
I182027173;2629;Harassment;HARASSMENT;B2;605;0;12/04/18 00:00;2018;4;Thursday;0;0
I182027171;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;258;0;11/04/18 23:55;2018;4;Wednesday;23;0
I182027170;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;331;0;11/04/18 23:56;2018;4;Wednesday;23;0
I182027162;3114;Investigate Property;INVESTIGATE PROPERTY;B2;313;0;11/04/18 22:53;2018;4;Wednesday;22;0
I182027151;2006;Restraining Order Violations;VIOL. OF RESTRAINING ORDER W ARREST;B2;326;0;11/04/18 21:36;2018;4;Wednesday;21;0
I182027146;3207;Property Found;PROPERTY - FOUND;B2;0;0;11/04/18 22:01;2018;4;Wednesday;22;0
I182027145;3201;Property Lost;PROPERTY - LOST;B2;593;0;11/04/18 21:23;2018;4;Wednesday;21;0
I182027143;3301;Verbal Disputes;VERBAL DISPUTE;B2;313;0;11/04/18 21:18;2018;4;Wednesday;21;0
I182027139;301;Robbery;ROBBERY - STREET;B2;290;0;11/04/18 21:04;2018;4;Wednesday;21;1
I182027139;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;290;0;11/04/18 21:04;2018;4;Wednesday;21;1
I182027137;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;604;0;11/04/18 21:16;2018;4;Wednesday;21;0
I182027131;3501;Missing Person Reported;MISSING PERSON;B2;613;0;11/04/18 17:00;2018;4;Wednesday;17;0
I182027118;2629;Harassment;HARASSMENT;B2;267;0;11/04/18 20:01;2018;4;Wednesday;20;0
I182027108;2647;Other;THREATS TO DO BODILY HARM;B2;316;0;11/04/18 18:22;2018;4;Wednesday;18;0
I182027105;3503;Missing Person Located;MISSING PERSON - NOT REPORTED - LOCATED;B2;276;0;11/04/18 17:19;2018;4;Wednesday;17;0
I182027102;619;Larceny;LARCENY ALL OTHERS;B2;605;0;11/04/18 18:57;2018;4;Wednesday;18;0
I182027100;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;281;0;11/04/18 18:39;2018;4;Wednesday;18;0
I182027095;2905;Violations;VAL - OPERATING WITHOUT LICENSE;B2;281;0;11/04/18 17:26;2018;4;Wednesday;17;1
I182027087;1102;Fraud;FRAUD - FALSE PRETENSE / SCHEME;B2;281;0;11/04/18 18:04;2018;4;Wednesday;18;0
I182027086;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;259;0;11/04/18 17:27;2018;4;Wednesday;17;0
I182027086;3301;Verbal Disputes;VERBAL DISPUTE;B2;259;0;11/04/18 17:27;2018;4;Wednesday;17;0
I182027066;1402;Vandalism;VANDALISM;B2;276;0;11/04/18 17:11;2018;4;Wednesday;17;0
I182027060;2907;Violations;VAL - OPERATING AFTER REV/SUSP.;B2;0;0;11/04/18 16:50;2018;4;Wednesday;16;1
I182027060;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;0;0;11/04/18 16:50;2018;4;Wednesday;16;0
I182027060;2906;Violations;VAL - OPERATING UNREG/UNINS  CAR;B2;0;0;11/04/18 16:50;2018;4;Wednesday;16;1
I182027051;3402;Service;ANIMAL INCIDENTS;B2;268;0;11/04/18 15:49;2018;4;Wednesday;15;0
I182027050;361;Robbery;ROBBERY - OTHER;B2;329;0;11/04/18 15:13;2018;4;Wednesday;15;1
I182027043;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;0;0;11/04/18 15:13;2018;4;Wednesday;15;0
I182027025;3301;Verbal Disputes;VERBAL DISPUTE;B2;309;0;11/04/18 14:15;2018;4;Wednesday;14;0
I182027021;3115;Investigate Person;INVESTIGATE PERSON;B2;281;0;02/04/18 18:30;2018;4;Monday;18;0
I182027012;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;313;0;11/04/18 13:45;2018;4;Wednesday;13;0
I182026992;1846;Drug Violation;DRUGS - POSS CLASS E;B2;179;0;11/04/18 13:19;2018;4;Wednesday;13;0
I182026992;1850;Drug Violation;DRUGS - POSS CLASS E - INTENT TO MFR DIST DISP;B2;179;0;11/04/18 13:19;2018;4;Wednesday;13;0
I182026992;3125;Warrant Arrests;WARRANT ARREST;B2;179;0;11/04/18 13:19;2018;4;Wednesday;13;0
I182026987;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;613;0;11/04/18 12:07;2018;4;Wednesday;12;0
I182026983;1402;Vandalism;VANDALISM;B2;293;0;11/04/18 00:30;2018;4;Wednesday;0;0
I182026976;1402;Vandalism;VANDALISM;B2;268;0;10/04/18 22:00;2018;4;Tuesday;22;0
I182026971;2907;Violations;VAL - OPERATING AFTER REV/SUSP.;B2;294;0;11/04/18 11:38;2018;4;Wednesday;11;1
I182026970;1102;Fraud;FRAUD - FALSE PRETENSE / SCHEME;B2;324;0;11/04/18 11:40;2018;4;Wednesday;11;0
I182026953;3820;Motor Vehicle Accident Response;M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY;B2;259;0;11/04/18 11:29;2018;4;Wednesday;11;0
I182026951;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;306;0;11/04/18 11:21;2018;4;Wednesday;11;0
I182026941;3501;Missing Person Reported;MISSING PERSON;B2;330;0;08/04/18 22:15;2018;4;Sunday;22;0
I182026941;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;330;0;08/04/18 22:15;2018;4;Sunday;22;0
I182026940;1402;Vandalism;VANDALISM;B2;281;0;10/04/18 07:00;2018;4;Tuesday;7;0
I182026939;2619;Prisoner Related Incidents;FUGITIVE FROM JUSTICE;B2;281;0;11/04/18 10:41;2018;4;Wednesday;10;1
I182026936;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;329;0;07/04/18 10:52;2018;4;Saturday;10;0
I182026927;1402;Vandalism;VANDALISM;B2;291;0;10/04/18 02:45;2018;4;Tuesday;2;0
I182026925;2657;Other;VIOLATION - CITY ORDINANCE;B2;282;0;11/04/18 10:28;2018;4;Wednesday;10;0
I182026923;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;257;0;11/04/18 09:24;2018;4;Wednesday;9;0
I182026919;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;328;0;11/04/18 10:12;2018;4;Wednesday;10;0
I182026915;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;329;0;11/04/18 00:00;2018;4;Wednesday;0;0
I182026914;3115;Investigate Person;INVESTIGATE PERSON;B2;331;0;15/03/18 00:00;2018;3;Thursday;0;0
I182026906;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;292;0;11/04/18 08:38;2018;4;Wednesday;8;0
I182026902;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;331;0;06/04/18 19:00;2018;4;Friday;19;0
I182026900;615;Larceny From Motor Vehicle;LARCENY THEFT OF MV PARTS & ACCESSORIES;B2;300;0;11/04/18 01:00;2018;4;Wednesday;1;0
I182026888;3301;Verbal Disputes;VERBAL DISPUTE;B2;311;0;11/04/18 07:48;2018;4;Wednesday;7;0
I182026866;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;181;0;10/04/18 23:22;2018;4;Tuesday;23;0
I182026861;3301;Verbal Disputes;VERBAL DISPUTE;B2;318;0;10/04/18 23:38;2018;4;Tuesday;23;0
I182026849;521;Residential Burglary;BURGLARY - RESIDENTIAL - ATTEMPT;B2;330;0;10/04/18 21:36;2018;4;Tuesday;21;0
I182026849;2647;Other;THREATS TO DO BODILY HARM;B2;330;0;10/04/18 21:36;2018;4;Tuesday;21;0
I182026846;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;294;0;10/04/18 22:30;2018;4;Tuesday;22;0
I182026841;3410;Towed;TOWED MOTOR VEHICLE;B2;327;0;10/04/18 21:54;2018;4;Tuesday;21;0
I182026841;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;327;0;10/04/18 21:54;2018;4;Tuesday;21;0
I182026836;670;License Plate Related Incidents;RECOVERED STOLEN PLATE;B2;237;0;10/04/18 21:18;2018;4;Tuesday;21;0
I182026832;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;605;0;10/04/18 21:23;2018;4;Tuesday;21;0
I182026831;2405;Disorderly Conduct;DISORDERLY CONDUCT;B2;326;0;10/04/18 18:41;2018;4;Tuesday;18;0
I182026831;423;Aggravated Assault;ASSAULT - AGGRAVATED;B2;326;0;10/04/18 18:41;2018;4;Tuesday;18;1
I182026831;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;326;0;10/04/18 18:41;2018;4;Tuesday;18;0
I182026831;1402;Vandalism;VANDALISM;B2;326;0;10/04/18 18:41;2018;4;Tuesday;18;0
I182026831;2647;Other;THREATS TO DO BODILY HARM;B2;326;0;10/04/18 18:41;2018;4;Tuesday;18;0
I182026822;1845;Drug Violation;DRUGS - POSS CLASS D;B2;296;0;10/04/18 20:08;2018;4;Tuesday;20;0
I182026816;1848;Drug Violation;DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP;B2;328;0;10/04/18 18:24;2018;4;Tuesday;18;0
I182026813;3115;Investigate Person;INVESTIGATE PERSON;B2;318;0;10/04/18 18:53;2018;4;Tuesday;18;0
I182026812;1848;Drug Violation;DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP;B2;0;0;10/04/18 18:46;2018;4;Tuesday;18;0
I182026806;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;593;0;10/04/18 19:22;2018;4;Tuesday;19;0
I182026805;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;268;1;10/04/18 18:57;2018;4;Tuesday;18;1
I182026794;3201;Property Lost;PROPERTY - LOST;B2;290;0;10/04/18 18:44;2018;4;Tuesday;18;0
I182026793;617;Larceny;LARCENY THEFT FROM BUILDING;B2;616;0;10/04/18 18:06;2018;4;Tuesday;18;0
I182026793;1300;Recovered Stolen Property;STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING;B2;616;0;10/04/18 18:06;2018;4;Tuesday;18;0
I182026779;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;309;0;10/04/18 17:14;2018;4;Tuesday;17;0
I182026777;3106;Property Related Damage;PROPERTY - ACCIDENTAL DAMAGE;B2;321;0;10/04/18 15:00;2018;4;Tuesday;15;0
I182026769;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;290;0;10/04/18 16:28;2018;4;Tuesday;16;0
I182026762;3115;Investigate Person;INVESTIGATE PERSON;B2;311;0;10/04/18 15:10;2018;4;Tuesday;15;0
I182026738;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;326;0;10/04/18 15:34;2018;4;Tuesday;15;0
I182026735;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;587;0;07/04/18 20:00;2018;4;Saturday;20;0
I182026732;613;Larceny;LARCENY SHOPLIFTING;B2;257;0;10/04/18 14:43;2018;4;Tuesday;14;0
I182026728;3115;Investigate Person;INVESTIGATE PERSON;B2;0;0;10/04/18 14:28;2018;4;Tuesday;14;0
I182026724;1108;Fraud;FRAUD - WELFARE;B2;311;0;10/04/18 14:58;2018;4;Tuesday;14;0
I182026719;615;Larceny From Motor Vehicle;LARCENY THEFT OF MV PARTS & ACCESSORIES;B2;282;0;10/04/18 12:50;2018;4;Tuesday;12;0
I182026702;619;Larceny;LARCENY ALL OTHERS;B2;611;0;10/04/18 13:58;2018;4;Tuesday;13;0
I182026698;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;316;0;10/04/18 13:31;2018;4;Tuesday;13;0
I182026685;3115;Investigate Person;INVESTIGATE PERSON;B2;613;0;10/04/18 10:53;2018;4;Tuesday;10;0
I182026646;615;Larceny From Motor Vehicle;LARCENY THEFT OF MV PARTS & ACCESSORIES;B2;330;0;09/04/18 13:00;2018;4;Monday;13;0
I182026644;613;Larceny;LARCENY SHOPLIFTING;B2;329;0;10/04/18 10:25;2018;4;Tuesday;10;0
I182026638;2647;Other;THREATS TO DO BODILY HARM;B2;288;0;09/04/18 01:15;2018;4;Monday;1;0
I182026636;3114;Investigate Property;INVESTIGATE PROPERTY;B2;238;0;10/04/18 09:28;2018;4;Tuesday;9;0
I182026631;617;Larceny;LARCENY THEFT FROM BUILDING;B2;184;0;03/04/18 09:59;2018;4;Tuesday;9;0
I182026610;3001;Medical Assistance;DEATH INVESTIGATION;B2;265;0;10/04/18 07:38;2018;4;Tuesday;7;0
I182026608;1402;Vandalism;VANDALISM;B2;329;0;09/04/18 20:00;2018;4;Monday;20;0
I182026602;3301;Verbal Disputes;VERBAL DISPUTE;B2;268;0;10/04/18 04:44;2018;4;Tuesday;4;0
I182026597;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;613;0;10/04/18 00:16;2018;4;Tuesday;0;1
I182026585;2647;Other;THREATS TO DO BODILY HARM;B2;314;0;09/04/18 22:53;2018;4;Monday;22;0
I182026580;1402;Vandalism;VANDALISM;B2;304;0;09/04/18 22:35;2018;4;Monday;22;0
I182026580;2647;Other;THREATS TO DO BODILY HARM;B2;304;0;09/04/18 22:35;2018;4;Monday;22;0
I182026571;1402;Vandalism;VANDALISM;B2;298;0;09/04/18 16:00;2018;4;Monday;16;0
I182026570;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;281;0;09/04/18 21:35;2018;4;Monday;21;0
I182026552;3301;Verbal Disputes;VERBAL DISPUTE;B2;328;0;09/04/18 20:04;2018;4;Monday;20;0
I182026550;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;264;0;08/04/18 23:00;2018;4;Sunday;23;0
I182026535;3201;Property Lost;PROPERTY - LOST;B2;603;0;08/04/18 22:00;2018;4;Sunday;22;0
I182026534;2647;Other;THREATS TO DO BODILY HARM;B2;183;0;09/04/18 19:15;2018;4;Monday;19;0
I182026517;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;911;0;09/04/18 18:30;2018;4;Monday;18;0
I182026510;2647;Other;THREATS TO DO BODILY HARM;B2;311;0;09/04/18 18:25;2018;4;Monday;18;0
I182026509;3201;Property Lost;PROPERTY - LOST;B2;289;0;29/12/17 12:00;2017;12;Friday;12;0
I182026504;3018;Medical Assistance;SICK/INJURED/MEDICAL - POLICE;B2;601;0;07/04/18 10:30;2018;4;Saturday;10;0
I182026503;1300;Recovered Stolen Property;STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING;B2;258;0;09/04/18 18:06;2018;4;Monday;18;0
I182026503;3114;Investigate Property;INVESTIGATE PROPERTY;B2;258;0;09/04/18 18:06;2018;4;Monday;18;0
I182026503;3125;Warrant Arrests;WARRANT ARREST;B2;258;0;09/04/18 18:06;2018;4;Monday;18;0
I182026489;2007;Restraining Order Violations;VIOL. OF RESTRAINING ORDER W NO ARREST;B2;318;0;27/03/18 09:08;2018;3;Tuesday;9;0
I182026483;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2;321;0;09/04/18 17:16;2018;4;Monday;17;0
I182026466;2629;Harassment;HARASSMENT;B2;300;0;09/04/18 17:04;2018;4;Monday;17;0
I182026457;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;312;0;09/04/18 16:14;2018;4;Monday;16;0
I182026447;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;606;0;06/04/18 14:00;2018;4;Friday;14;0
I182026445;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2;289;0;09/04/18 14:55;2018;4;Monday;14;0
I182026435;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;309;0;08/04/18 13:30;2018;4;Sunday;13;0
I182026422;2907;Violations;VAL - OPERATING AFTER REV/SUSP.;B2;0;0;09/04/18 15:05;2018;4;Monday;15;1
I182026412;2647;Other;THREATS TO DO BODILY HARM;B2;288;0;09/04/18 12:45;2018;4;Monday;12;0
